id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
MB196,Gods River,,Manitoba,CA,54.8346,-94.0621,ardac,237.7,False,56.9882,-92.3935
MB197,Goodlands,,Manitoba,CA,49.0944,-100.604,ardac,998.3,False,,
MB198,Grahamdale,,Manitoba,CA,51.3922,-98.4997,ardac,703.5,False,,
MB199,Grand Beach,,Manitoba,CA,50.5544,-96.6309,ardac,737.9,False,,
MB200,Grand Marais,,Manitoba,CA,50.5417,-96.6194,ardac,739.0,False,,
MB201,Grand Rapids,,Manitoba,CA,53.16,-99.2336,ardac,571.3,False,57.0798,-92.1598
MB202,Grande Pointe,,Manitoba,CA,49.7742,-97.0338,ardac,828.9,False,,
MB203,Grandview,,Manitoba,CA,51.1742,-100.698,ardac,804.4,False,,
MB204,Granville Lake,,Manitoba,CA,56.2311,-100.569,ardac,425.1,False,58.8928,-94.6941
MB205,Graysville,,Manitoba,CA,49.5092,-98.1575,ardac,883.3,False,,
MB206,Great Falls,,Manitoba,CA,50.4594,-96.0122,ardac,735.8,False,,
MB207,Greenland,,Manitoba,CA,49.6339,-96.7286,ardac,837.5,False,,
MB208,Greenway,,Manitoba,CA,49.3653,-99.1153,ardac,924.4,False,,
MB209,Gregg,,Manitoba,CA,49.9794,-99.2964,ardac,868.1,False,,
MB210,Gretna,,Manitoba,CA,49.0078,-97.5617,ardac,921.6,False,,
MB211,Griswold,,Manitoba,CA,49.775,-100.471,ardac,927.1,False,,
MB212,Grosse Isle,,Manitoba,CA,50.0636,-97.4417,ardac,807.8,False,,
MB213,Grunthal,,Manitoba,CA,49.4067,-96.8581,ardac,864.3,False,,
MB214,Gull Harbour,,Manitoba,CA,51.1986,-96.6184,ardac,670.1,False,,
MB215,Gunton,,Manitoba,CA,50.3181,-97.2661,ardac,777.1,False,,
MB216,Gypsumville,,Manitoba,CA,51.7689,-98.6347,ardac,671.9,False,,
MB217,Hacienda,,Manitoba,CA,49.8606,-97.3636,ardac,827.2,False,,
MB218,Hadashville,,Manitoba,CA,49.6767,-95.9075,ardac,818.2,False,,
MB219,Hallboro,,Manitoba,CA,50.1464,-99.4483,ardac,856.4,False,,
MB220,Hamiota,,Manitoba,CA,50.1806,-100.596,ardac,892.6,False,,
MB221,Harding,,Manitoba,CA,49.9903,-100.532,ardac,908.5,False,,
MB222,Hargrave,,Manitoba,CA,49.9172,-101.072,ardac,935.2,False,,
MB223,Harrowby,,Manitoba,CA,50.7536,-101.448,ardac,872.6,False,,
MB224,Hartney,,Manitoba,CA,49.4808,-100.522,ardac,957.5,False,,
MB225,Harwill,,Manitoba,CA,51.2919,-97.6861,ardac,688.4,False,,
MB226,Haskett,,Manitoba,CA,49.0183,-97.9722,ardac,930.0,False,,
MB227,Haywood,,Manitoba,CA,49.6667,-98.1964,ardac,868.0,False,,
MB228,Hazelridge,,Manitoba,CA,49.9658,-96.7153,ardac,801.9,False,,
MB229,Headingley,,Manitoba,CA,49.8753,-97.4083,ardac,826.7,False,,
