id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
SE247,Dunö,,Kalmar,SE,56.634091,16.265794,ardac,1.5,True,56.5728,16.3585
SE248,Duvesjön,,Västra Götaland,SE,57.953185,12.018631,ardac,14.6,True,57.7429,11.8209
SE249,Dvärsätt,,Jämtland,SE,63.302411,14.473199,ardac,160.3,False,62.3403,17.4759
SE250,Dyvelsten,,Värmland,SE,59.514042,13.438148,ardac,126.4,False,59.3391,11.0895
SE251,Dösjebro,,Skåne,SE,55.819977,13.030453,ardac,6.6,True,55.7675,12.8495
SE252,Eda Glasbruk,,Värmland,SE,59.921335,12.263376,ardac,84.8,True,59.2524,11.1125
SE253,Edane,,Värmland,SE,59.62982,12.822921,ardac,101.5,False,59.2845,11.077
SE254,Ed,,Västra Götaland,SE,58.912582,11.934013,ardac,30.0,True,58.8649,11.1373
SE255,Edeby,,Uppsala,SE,59.811901,17.775823,ardac,44.1,True,59.403,18.4105
SE256,Edsbro,,Stockholm,SE,59.895128,18.492378,ardac,18.7,True,59.8129,18.8966
SE257,Edsbruk,,Kalmar,SE,58.019577,16.467459,ardac,3.3,True,57.9581,16.5632
SE258,Edsbyn,,Gävleborg,SE,61.377442,15.818175,ardac,68.9,True,61.2581,17.2126
SE259,Edsta,,Gävleborg,SE,61.77377,17.00371,ardac,8.9,True,61.6956,17.4351
SE260,Edsvalla,,Värmland,SE,59.436975,13.210344,ardac,111.3,False,59.2582,10.8683
SE261,Eggby,,Västra Götaland,SE,58.433965,13.645112,ardac,103.8,False,58.2597,11.6619
SE262,Ekeby-Almby,,Örebro,SE,59.258469,15.336875,ardac,83.6,True,58.8185,16.8885
SE263,Ekeby,,Skåne,SE,56.016667,12.95,ardac,12.4,True,55.9641,12.7682
SE264,Ekeby,,Örebro,SE,59.166667,15.266667,ardac,78.7,True,58.8678,17.145
SE265,Ekeby,,Stockholm,SE,59.183333,17.633333,ardac,2.2,True,59.1037,18.0314
SE266,Ekedalen,,Uppsala,SE,59.990706,17.299305,ardac,60.6,True,60.5507,17.5381
SE267,Ekenässjön,,Jönköping,SE,57.491838,15.020954,ardac,89.9,True,57.3677,16.5585
SE268,Ekerö,,Stockholm,SE,59.355591,17.622421,ardac,20.9,True,59.1206,17.9866
SE269,Ekerö sommarstad,,Stockholm,SE,59.276032,17.7345,ardac,12.7,True,59.0408,18.0972
SE270,Eket,,Västra Götaland,SE,58.057464,13.803066,ardac,114.3,False,57.7293,11.8317
SE271,Ekshärad,,Värmland,SE,60.174282,13.493761,ardac,156.4,False,59.2174,11.0743
SE272,Eksjö,,Jönköping,SE,57.667443,14.973559,ardac,89.6,True,57.5437,16.5185
SE273,Ekskogen,,Stockholm,SE,59.641435,18.231124,ardac,18.4,True,59.56,18.633
