id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
RU212,Людиново,Lyudinovo,Kaluga Oblast,RU,53.8646,34.4479,ardac,695.9,False,,
RU213,Малоярославец,Maloyaroslavets,Kaluga Oblast,RU,55.0122,36.459,ardac,650.7,False,,
RU214,Медынь,Medyn,Kaluga Oblast,RU,54.969,35.857,ardac,632.8,False,,
RU215,Мещовск,Meshchovsk,Kaluga Oblast,RU,54.3207,35.2796,ardac,674.4,False,,
RU216,Мосальск,Mosalsk,Kaluga Oblast,RU,54.4873,34.979,ardac,649.6,False,,
RU217,Обнинск,Obninsk,Kaluga Oblast,RU,55.0952,36.6119,ardac,649.2,False,,
RU218,Сосенский,Sosensky,Kaluga Oblast,RU,54.0516,35.959,ardac,720.9,False,,
RU219,Спас-Деменск,Spas-Demensk,Kaluga Oblast,RU,54.4126,34.031,ardac,631.5,False,,
RU220,Сухиничи,Sukhinichi,Kaluga Oblast,RU,54.1013,35.3394,ardac,697.1,False,,
RU221,Таруса,Tarusa,Kaluga Oblast,RU,54.7294,37.1816,ardac,703.0,False,,
RU222,Ермолино,Yermolino,Kaluga Oblast,RU,55.2055,36.5715,ardac,638.1,False,,
RU223,Юхнов,Yukhnov,Kaluga Oblast,RU,54.7416,35.2264,ardac,632.9,False,,
RU224,Жиздра,Zhizdra,Kaluga Oblast,RU,53.7485,34.7354,ardac,714.6,False,,
RU225,Жуков,Zhukov,Kaluga Oblast,RU,55.0338,36.7489,ardac,659.8,False,,
RU226,Петропавловск-Камчатский,Petropavlovsk-Kamchatsky,Kamchatka Krai,RU,53.02,158.6471,ardac,2.0,True,53.0037,158.4504
RU227,Вилючинск,Vilyuchinsk,Kamchatka Krai,RU,52.9318,158.4054,ardac,2.2,True,52.9747,158.4331
RU228,Елизово,Yelizovo,Kamchatka Krai,RU,53.1865,158.3837,ardac,16.5,True,53.079,158.5005
RU229,Черкесск,Cherkessk,Karachay-Cherkessia,RU,44.2285,42.0483,ardac,477.6,False,,
RU230,Карачаевск,Karachayevsk,Karachay-Cherkessia,RU,43.7716,41.912,ardac,482.0,False,,
RU231,Теберда,Teberda,Karachay-Cherkessia,RU,43.4411,41.7437,ardac,482.4,False,,
RU232,Усть-Джегута,Ust-Dzheguta,Karachay-Cherkessia,RU,44.0859,41.9723,ardac,475.7,False,,
RU233,Беломорск,Belomorsk,Karelia,RU,64.5217,34.7626,ardac,3.1,True,64.6426,34.8622
RU234,Кемь,Kem,Karelia,RU,64.9551,34.5697,ardac,7.0,True,64.9865,34.9605
RU235,Кондопога,Kondopoga,Karelia,RU,62.2093,34.2682,ardac,221.6,False,63.776,36.9201
RU236,Костомукша,Kostomuksha,Karelia,RU,64.5873,30.5969,ardac,198.8,False,64.6552,34.7463
RU237,Лахденпохья,Lakhdenpokhya,Karelia,RU,61.5179,30.2039,ardac,119.0,False,60.5561,28.3876
RU238,Медвежьегорск,Medvezhyegorsk,Karelia,RU,62.915,34.4733,ardac,151.0,False,64.2102,35.0803
RU239,Олонец,Olonets,Karelia,RU,60.9793,32.9749,ardac,188.7,False,60.1104,29.7816
